縣/市 INDEX,縣/市,鄉/鎮/市/區 INDEX,鄉/鎮/市/區,村/里 INDEX,村/里
3,臺北縣,40,林口鄉,1790,湖北村
3,臺北縣,40,林口鄉,1791,湖南村
3,臺北縣,40,林口鄉,1792,南勢村
3,臺北縣,40,林口鄉,1793,東勢村
3,臺北縣,40,林口鄉,1794,頂福村
3,臺北縣,40,林口鄉,1795,下福村
3,臺北縣,40,林口鄉,1796,嘉寶村
3,臺北縣,40,林口鄉,1797,瑞平村
3,臺北縣,40,林口鄉,1798,太平村
3,臺北縣,40,林口鄉,1799,仁愛村
3,臺北縣,40,林口鄉,1800,麗林村
3,臺北縣,40,林口鄉,1801,麗園村
3,臺北縣,41,深坑鄉,1802,深坑村
3,臺北縣,41,深坑鄉,1803,萬順村
3,臺北縣,41,深坑鄉,1804,土庫村
3,臺北縣,41,深坑鄉,1805,昇高村
3,臺北縣,41,深坑鄉,1806,阿柔村
3,臺北縣,41,深坑鄉,1807,埔新村
3,臺北縣,41,深坑鄉,1808,萬福村
3,臺北縣,41,深坑鄉,1809,賴仲村
3,臺北縣,42,石碇鄉,1810,石碇村
3,臺北縣,42,石碇鄉,1811,潭邊村
3,臺北縣,42,石碇鄉,1812,隆盛村
3,臺北縣,42,石碇鄉,1813,烏塗村
3,臺北縣,42,石碇鄉,1814,彭山村
3,臺北縣,42,石碇鄉,1815,豐田村
3,臺北縣,42,石碇鄉,1816,永定村
3,臺北縣,42,石碇鄉,1817,中民村
3,臺北縣,42,石碇鄉,1818,光明村
3,臺北縣,42,石碇鄉,1819,豐林村
3,臺北縣,42,石碇鄉,1820,永安村
3,臺北縣,42,石碇鄉,1821,格頭村
3,臺北縣,43,坪林鄉,1822,粗窟村
3,臺北縣,43,坪林鄉,1823,坪林村
3,臺北縣,43,坪林鄉,1824,大林村
3,臺北縣,43,坪林鄉,1825,石嘈村
3,臺北縣,43,坪林鄉,1826,上德村
3,臺北縣,43,坪林鄉,1827,水德村
3,臺北縣,43,坪林鄉,1828,漁光村
3,臺北縣,44,三芝鄉,1829,八賢村
3,臺北縣,44,三芝鄉,1830,埔頭村
3,臺北縣,44,三芝鄉,1831,古庄村
3,臺北縣,44,三芝鄉,1832,新庄村
3,臺北縣,44,三芝鄉,1833,埔坪村
3,臺北縣,44,三芝鄉,1834,茂長村
3,臺北縣,44,三芝鄉,1835,橫山村
3,臺北縣,44,三芝鄉,1836,錫板村
3,臺北縣,44,三芝鄉,1837,後厝村
3,臺北縣,44,三芝鄉,1838,福德村
3,臺北縣,44,三芝鄉,1839,圓山村
3,臺北縣,44,三芝鄉,1840,店子村
3,臺北縣,44,三芝鄉,1841,興華村
3,臺北縣,45,石門鄉,1842,德茂村
3,臺北縣,45,石門鄉,1843,富基村
3,臺北縣,45,石門鄉,1844,老梅村
3,臺北縣,45,石門鄉,1845,山溪村
3,臺北縣,45,石門鄉,1846,石門村
3,臺北縣,45,石門鄉,1847,尖鹿村
3,臺北縣,45,石門鄉,1848,乾華村
3,臺北縣,45,石門鄉,1849,茂林村
3,臺北縣,45,石門鄉,1850,草里村
3,臺北縣,46,八里鄉,1851,龍源村
3,臺北縣,46,八里鄉,1852,米倉村
3,臺北縣,46,八里鄉,1853,大崁村
3,臺北縣,46,八里鄉,1854,埤頭村
3,臺北縣,46,八里鄉,1855,頂罟村
3,臺北縣,46,八里鄉,1856,舊城村
3,臺北縣,46,八里鄉,1857,訊塘村
3,臺北縣,46,八里鄉,1858,荖阡村
3,臺北縣,46,八里鄉,1859,長坑村
3,臺北縣,46,八里鄉,1860,下罟村
3,臺北縣,47,平溪鄉,1861,薯榔村
3,臺北縣,47,平溪鄉,1862,菁桐村
3,臺北縣,47,平溪鄉,1863,白石村
3,臺北縣,47,平溪鄉,1864,石底村
3,臺北縣,47,平溪鄉,1865,平溪村
3,臺北縣,47,平溪鄉,1866,嶺腳村
3,臺北縣,47,平溪鄉,1867,東勢村
3,臺北縣,47,平溪鄉,1868,望古村
3,臺北縣,47,平溪鄉,1869,南山村
3,臺北縣,47,平溪鄉,1870,平湖村
3,臺北縣,47,平溪鄉,1871,十分村
3,臺北縣,47,平溪鄉,1872,新寮村
3,臺北縣,48,雙溪鄉,1873,雙溪村
3,臺北縣,48,雙溪鄉,1874,共和村
3,臺北縣,48,雙溪鄉,1875,新基村
3,臺北縣,48,雙溪鄉,1876,魚行村
3,臺北縣,48,雙溪鄉,1877,三港村
3,臺北縣,48,雙溪鄉,1878,牡丹村
3,臺北縣,48,雙溪鄉,1879,三貂村
3,臺北縣,48,雙溪鄉,1880,平林村
3,臺北縣,48,雙溪鄉,1881,上林村
3,臺北縣,48,雙溪鄉,1882,外柑村
3,臺北縣,48,雙溪鄉,1883,長源村
3,臺北縣,48,雙溪鄉,1884,泰平村
3,臺北縣,49,貢寮鄉,1885,貢寮村
3,臺北縣,49,貢寮鄉,1886,吉林村
3,臺北縣,49,貢寮鄉,1887,雙玉村
3,臺北縣,49,貢寮鄉,1888,龍崗村
3,臺北縣,49,貢寮鄉,1889,龍門村
3,臺北縣,49,貢寮鄉,1890,福隆村
3,臺北縣,49,貢寮鄉,1891,仁里村
3,臺北縣,49,貢寮鄉,1892,真理村
3,臺北縣,49,貢寮鄉,1893,福連村
3,臺北縣,49,貢寮鄉,1894,美豐村
3,臺北縣,49,貢寮鄉,1895,和美村
3,臺北縣,50,金山鄉,1896,和平村
3,臺北縣,50,金山鄉,1897,大同村
3,臺北縣,50,金山鄉,1898,豐漁村
3,臺北縣,50,金山鄉,1899,磺港村
3,臺北縣,50,金山鄉,1900,美田村
3,臺北縣,50,金山鄉,1901,五湖村
3,臺北縣,50,金山鄉,1902,重和村
3,臺北縣,50,金山鄉,1903,兩湖村
3,臺北縣,50,金山鄉,1904,六股村
3,臺北縣,50,金山鄉,1905,三界村
3,臺北縣,50,金山鄉,1906,清泉村
3,臺北縣,50,金山鄉,1907,萬壽村
3,臺北縣,50,金山鄉,1908,西湖村
3,臺北縣,50,金山鄉,1909,永興村
3,臺北縣,50,金山鄉,1910,金美村
3,臺北縣,51,萬里鄉,1911,萬里村
3,臺北縣,51,萬里鄉,1912,龜吼村
3,臺北縣,51,萬里鄉,1913,野柳村
3,臺北縣,51,萬里鄉,1914,大鵬村
3,臺北縣,51,萬里鄉,1915,磺潭村
3,臺北縣,51,萬里鄉,1916,雙興村
3,臺北縣,51,萬里鄉,1917,溪底村
3,臺北縣,51,萬里鄉,1918,崁脚村
3,臺北縣,51,萬里鄉,1919,中幅村
3,臺北縣,51,萬里鄉,1920,北基村
3,臺北縣,52,烏來鄉,1921,烏來村
3,臺北縣,52,烏來鄉,1922,忠治村
3,臺北縣,52,烏來鄉,1923,福山村
3,臺北縣,52,烏來鄉,1924,信賢村
3,臺北縣,52,烏來鄉,1925,孝義村
4,宜蘭縣,53,宜蘭市,1926,神農里
4,宜蘭縣,53,宜蘭市,1927,民權里
4,宜蘭縣,53,宜蘭市,1928,民生里
4,宜蘭縣,53,宜蘭市,1929,昇平里
4,宜蘭縣,53,宜蘭市,1930,大東里
4,宜蘭縣,53,宜蘭市,1931,新興里
4,宜蘭縣,53,宜蘭市,1932,和睦里
4,宜蘭縣,53,宜蘭市,1933,進士里
4,宜蘭縣,53,宜蘭市,1934,南橋里
4,宜蘭縣,53,宜蘭市,1935,建業里
4,宜蘭縣,53,宜蘭市,1936,南津里
4,宜蘭縣,53,宜蘭市,1937,凱旋里
4,宜蘭縣,53,宜蘭市,1938,黎明里
4,宜蘭縣,53,宜蘭市,1939,東村里
4,宜蘭縣,53,宜蘭市,1940,延平里
4,宜蘭縣,53,宜蘭市,1941,七張里
4,宜蘭縣,53,宜蘭市,1942,慈安里
4,宜蘭縣,53,宜蘭市,1943,新民里
4,宜蘭縣,53,宜蘭市,1944,東門里
4,宜蘭縣,53,宜蘭市,1945,中正里
4,宜蘭縣,53,宜蘭市,1946,小東里
4,宜蘭縣,53,宜蘭市,1947,菜園里
4,宜蘭縣,53,宜蘭市,1948,孝廉里
4,宜蘭縣,53,宜蘭市,1949,新生里
4,宜蘭縣,53,宜蘭市,1950,茭白里
4,宜蘭縣,53,宜蘭市,1951,北津里
4,宜蘭縣,53,宜蘭市,1952,梅洲里
4,宜蘭縣,53,宜蘭市,1953,北門里
4,宜蘭縣,53,宜蘭市,1954,慶和里
4,宜蘭縣,53,宜蘭市,1955,鄂王里
4,宜蘭縣,53,宜蘭市,1956,中山里
4,宜蘭縣,53,宜蘭市,1957,西門里
4,宜蘭縣,53,宜蘭市,1958,大道里
4,宜蘭縣,53,宜蘭市,1959,南門里
4,宜蘭縣,53,宜蘭市,1960,負郭里
4,宜蘭縣,53,宜蘭市,1961,民族里
4,宜蘭縣,53,宜蘭市,1962,建軍里
4,宜蘭縣,53,宜蘭市,1963,思源里
4,宜蘭縣,53,宜蘭市,1964,文化里
4,宜蘭縣,53,宜蘭市,1965,復興里
4,宜蘭縣,54,羅東鎮,1966,大新里
4,宜蘭縣,54,羅東鎮,1967,東安里
4,宜蘭縣,54,羅東鎮,1968,新群里
4,宜蘭縣,54,羅東鎮,1969,羅莊里
4,宜蘭縣,54,羅東鎮,1970,南昌里
4,宜蘭縣,54,羅東鎮,1971,南豪里
4,宜蘭縣,54,羅東鎮,1972,成功里
4,宜蘭縣,54,羅東鎮,1973,仁德里
4,宜蘭縣,54,羅東鎮,1974,漢民里
4,宜蘭縣,54,羅東鎮,1975,西安里
4,宜蘭縣,54,羅東鎮,1976,北成里
4,宜蘭縣,54,羅東鎮,1977,賢文里
4,宜蘭縣,54,羅東鎮,1978,公正里
4,宜蘭縣,54,羅東鎮,1979,集祥里
4,宜蘭縣,54,羅東鎮,1980,信義里
4,宜蘭縣,54,羅東鎮,1981,竹林里
4,宜蘭縣,54,羅東鎮,1982,仁愛里
4,宜蘭縣,54,羅東鎮,1983,樹林里
4,宜蘭縣,54,羅東鎮,1984,國華里
4,宜蘭縣,54,羅東鎮,1985,維揚里
4,宜蘭縣,54,羅東鎮,1986,開明里
4,宜蘭縣,54,羅東鎮,1987,中山里
4,宜蘭縣,54,羅東鎮,1988,仁和里
4,宜蘭縣,55,蘇澳鎮,1989,龍德里
4,宜蘭縣,55,蘇澳鎮,1990,頂寮里
4,宜蘭縣,55,蘇澳鎮,1991,永榮里
4,宜蘭縣,55,蘇澳鎮,1992,存仁里
4,宜蘭縣,55,蘇澳鎮,1993,港邊里
4,宜蘭縣,55,蘇澳鎮,1994,岳明里
4,宜蘭縣,55,蘇澳鎮,1995,隘丁里
4,宜蘭縣,55,蘇澳鎮,1996,新城里
4,宜蘭縣,55,蘇澳鎮,1997,聖湖里
4,宜蘭縣,55,蘇澳鎮,1998,蘇西里
4,宜蘭縣,55,蘇澳鎮,1999,蘇北里
4,宜蘭縣,55,蘇澳鎮,2000,蘇南里
4,宜蘭縣,55,蘇澳鎮,2001,蘇東里
4,宜蘭縣,55,蘇澳鎮,2002,長安里
4,宜蘭縣,55,蘇澳鎮,2003,永光里
4,宜蘭縣,55,蘇澳鎮,2004,永春里
4,宜蘭縣,55,蘇澳鎮,2005,永樂里
4,宜蘭縣,55,蘇澳鎮,2006,南安里
4,宜蘭縣,55,蘇澳鎮,2007,南正里
4,宜蘭縣,55,蘇澳鎮,2008,南成里
4,宜蘭縣,55,蘇澳鎮,2009,南興里
4,宜蘭縣,55,蘇澳鎮,2010,南寧里
4,宜蘭縣,55,蘇澳鎮,2011,南建里
4,宜蘭縣,55,蘇澳鎮,2012,東澳里
4,宜蘭縣,55,蘇澳鎮,2013,南強里
4,宜蘭縣,55,蘇澳鎮,2014,朝陽里
4,宜蘭縣,56,頭城鎮,2015,石城里
4,宜蘭縣,56,頭城鎮,2016,大里里
4,宜蘭縣,56,頭城鎮,2017,大溪里
4,宜蘭縣,56,頭城鎮,2018,合興里
4,宜蘭縣,56,頭城鎮,2019,更新里
4,宜蘭縣,56,頭城鎮,2020,外澳里
4,宜蘭縣,56,頭城鎮,2021,港口里
4,宜蘭縣,56,頭城鎮,2022,武營里
4,宜蘭縣,56,頭城鎮,2023,大坑里
4,宜蘭縣,56,頭城鎮,2024,城東里
4,宜蘭縣,56,頭城鎮,2025,城北里
4,宜蘭縣,56,頭城鎮,2026,城西里
4,宜蘭縣,56,頭城鎮,2027,城南里
4,宜蘭縣,56,頭城鎮,2028,竹安里
4,宜蘭縣,56,頭城鎮,2029,新建里
4,宜蘭縣,56,頭城鎮,2030,拔雅里
4,宜蘭縣,56,頭城鎮,2031,福成里
4,宜蘭縣,56,頭城鎮,2032,金面里
4,宜蘭縣,56,頭城鎮,2033,金盈里
4,宜蘭縣,56,頭城鎮,2034,頂埔里
4,宜蘭縣,56,頭城鎮,2035,下埔里
4,宜蘭縣,56,頭城鎮,2036,中崙里
4,宜蘭縣,56,頭城鎮,2037,二城里
4,宜蘭縣,56,頭城鎮,2038,龜山里
4,宜蘭縣,57,礁溪鄉,2039,白雲村
4,宜蘭縣,57,礁溪鄉,2040,玉石村
4,宜蘭縣,57,礁溪鄉,2041,德陽村
4,宜蘭縣,57,礁溪鄉,2042,大忠村
4,宜蘭縣,57,礁溪鄉,2043,大義村
4,宜蘭縣,57,礁溪鄉,2044,六結村
4,宜蘭縣,57,礁溪鄉,2045,二龍村
4,宜蘭縣,57,礁溪鄉,2046,時潮村
4,宜蘭縣,57,礁溪鄉,2047,玉田村
4,宜蘭縣,57,礁溪鄉,2048,三民村
4,宜蘭縣,57,礁溪鄉,2049,林美村
4,宜蘭縣,57,礁溪鄉,2050,白鵝村
4,宜蘭縣,57,礁溪鄉,2051,玉光村
4,宜蘭縣,57,礁溪鄉,2052,光武村
4,宜蘭縣,57,礁溪鄉,2053,吳沙村
4,宜蘭縣,57,礁溪鄉,2054,龍潭村
4,宜蘭縣,57,礁溪鄉,2055,匏崙村
4,宜蘭縣,57,礁溪鄉,2056,二結村
4,宜蘭縣,58,壯圍鄉,2057,吉祥村
4,宜蘭縣,58,壯圍鄉,2058,美福村
4,宜蘭縣,58,壯圍鄉,2059,新南村
4,宜蘭縣,58,壯圍鄉,2060,東港村
4,宜蘭縣,58,壯圍鄉,2061,復興村
4,宜蘭縣,58,壯圍鄉,2062,過嶺村
4,宜蘭縣,58,壯圍鄉,2063,永鎮村
4,宜蘭縣,58,壯圍鄉,2064,忠孝村
4,宜蘭縣,58,壯圍鄉,2065,古亭村
4,宜蘭縣,58,壯圍鄉,2066,功勞村
4,宜蘭縣,58,壯圍鄉,2067,美城村
4,宜蘭縣,58,壯圍鄉,2068,新社村
4,宜蘭縣,58,壯圍鄉,2069,大福村
4,宜蘭縣,58,壯圍鄉,2070,古結村
4,宜蘭縣,59,員山鄉,2071,員山村
4,宜蘭縣,59,員山鄉,2072,尚德村
4,宜蘭縣,59,員山鄉,2073,惠好村
4,宜蘭縣,59,員山鄉,2074,七賢村
4,宜蘭縣,59,員山鄉,2075,深溝村
4,宜蘭縣,59,員山鄉,2076,蓁巷村
4,宜蘭縣,59,員山鄉,2077,內城村
4,宜蘭縣,59,員山鄉,2078,中華村
4,宜蘭縣,59,員山鄉,2079,永和村
4,宜蘭縣,59,員山鄉,2080,頭分村
4,宜蘭縣,59,員山鄉,2081,枕山村
4,宜蘭縣,59,員山鄉,2082,同樂村
4,宜蘭縣,59,員山鄉,2083,湖東村
4,宜蘭縣,59,員山鄉,2084,逸仙村
4,宜蘭縣,59,員山鄉,2085,湖北村
4,宜蘭縣,59,員山鄉,2086,湖西村
4,宜蘭縣,60,冬山鄉,2087,武淵村
4,宜蘭縣,60,冬山鄉,2088,珍珠村
4,宜蘭縣,60,冬山鄉,2089,補城村
4,宜蘭縣,60,冬山鄉,2090,三奇村
4,宜蘭縣,60,冬山鄉,2091,大興村
4,宜蘭縣,60,冬山鄉,2092,東城村
4,宜蘭縣,60,冬山鄉,2093,香和村
4,宜蘭縣,60,冬山鄉,2094,南興村
4,宜蘭縣,60,冬山鄉,2095,冬山村
4,宜蘭縣,60,冬山鄉,2096,安平村
4,宜蘭縣,60,冬山鄉,2097,太和村
4,宜蘭縣,60,冬山鄉,2098,八寶村
4,宜蘭縣,60,冬山鄉,2099,丸山村
4,宜蘭縣,60,冬山鄉,2100,中山村
4,宜蘭縣,60,冬山鄉,2101,順安村
4,宜蘭縣,60,冬山鄉,2102,永美村
4,宜蘭縣,60,冬山鄉,2103,群英村
4,宜蘭縣,60,冬山鄉,2104,清溝村
4,宜蘭縣,60,冬山鄉,2105,鹿埔村
4,宜蘭縣,60,冬山鄉,2106,得安村
4,宜蘭縣,60,冬山鄉,2107,廣興村
4,宜蘭縣,60,冬山鄉,2108,廣安村
4,宜蘭縣,60,冬山鄉,2109,柯林村
4,宜蘭縣,60,冬山鄉,2110,大進村
4,宜蘭縣,61,五結鄉,2111,三興村
4,宜蘭縣,61,五結鄉,2112,二結村
4,宜蘭縣,61,五結鄉,2113,鎮安村
4,宜蘭縣,61,五結鄉,2114,上四村
4,宜蘭縣,61,五結鄉,2115,中興村
4,宜蘭縣,61,五結鄉,2116,四結村
4,宜蘭縣,61,五結鄉,2117,福興村
4,宜蘭縣,61,五結鄉,2118,五結村
4,宜蘭縣,61,五結鄉,2119,大吉村
4,宜蘭縣,61,五結鄉,2120,協和村
4,宜蘭縣,61,五結鄉,2121,孝威村
4,宜蘭縣,61,五結鄉,2122,錦眾村
4,宜蘭縣,61,五結鄉,2123,利澤村
4,宜蘭縣,61,五結鄉,2124,成興村
4,宜蘭縣,61,五結鄉,2125,季新村
4,宜蘭縣,62,三星鄉,2126,員山村
4,宜蘭縣,62,三星鄉,2127,天山村
4,宜蘭縣,62,三星鄉,2128,天福村
4,宜蘭縣,62,三星鄉,2129,雙賢村
4,宜蘭縣,62,三星鄉,2130,人和村
4,宜蘭縣,62,三星鄉,2131,義德村
4,宜蘭縣,62,三星鄉,2132,集慶村
4,宜蘭縣,62,三星鄉,2133,月眉村
4,宜蘭縣,62,三星鄉,2134,拱照村
4,宜蘭縣,62,三星鄉,2135,大隱村
4,宜蘭縣,62,三星鄉,2136,行健村
4,宜蘭縣,62,三星鄉,2137,萬德村
4,宜蘭縣,62,三星鄉,2138,貴林村
4,宜蘭縣,62,三星鄉,2139,萬富村
4,宜蘭縣,62,三星鄉,2140,大義村
4,宜蘭縣,62,三星鄉,2141,尚武村
4,宜蘭縣,62,三星鄉,2142,大洲村
4,宜蘭縣,62,三星鄉,2143,尾塹村
4,宜蘭縣,63,大同鄉,2144,寒溪村
4,宜蘭縣,63,大同鄉,2145,崙埤村
4,宜蘭縣,63,大同鄉,2146,松羅村
4,宜蘭縣,63,大同鄉,2147,復興村
4,宜蘭縣,63,大同鄉,2148,英士村
4,宜蘭縣,63,大同鄉,2149,樂水村
4,宜蘭縣,63,大同鄉,2150,太平村
4,宜蘭縣,63,大同鄉,2151,四季村
4,宜蘭縣,63,大同鄉,2152,南山村
4,宜蘭縣,63,大同鄉,2153,茂安村
4,宜蘭縣,64,南澳鄉,2154,南澳村
4,宜蘭縣,64,南澳鄉,2155,碧候村
4,宜蘭縣,64,南澳鄉,2156,東岳村
4,宜蘭縣,64,南澳鄉,2157,金岳村
4,宜蘭縣,64,南澳鄉,2158,武塔村
4,宜蘭縣,64,南澳鄉,2159,金洋村
4,宜蘭縣,64,南澳鄉,2160,澳花村
5,桃園縣,65,桃園市,2161,文化里
5,桃園縣,65,桃園市,2162,文明里
5,桃園縣,65,桃園市,2163,武陵里
5,桃園縣,65,桃園市,2164,大林里
5,桃園縣,65,桃園市,2165,忠義里
5,桃園縣,65,桃園市,2166,會稽里
5,桃園縣,65,桃園市,2167,長美里
5,桃園縣,65,桃園市,2168,民生里
5,桃園縣,65,桃園市,2169,永興里
5,桃園縣,65,桃園市,2170,汴洲里
5,桃園縣,65,桃園市,2171,永安里
5,桃園縣,65,桃園市,2172,東埔里
5,桃園縣,65,桃園市,2173,東門里
5,桃園縣,65,桃園市,2174,東山里
5,桃園縣,65,桃園市,2175,萬壽里
5,桃園縣,65,桃園市,2176,長安里
5,桃園縣,65,桃園市,2177,中埔里
5,桃園縣,65,桃園市,2178,西埔里
5,桃園縣,65,桃園市,2179,西門里
5,桃園縣,65,桃園市,2180,中和里
5,桃園縣,65,桃園市,2181,文昌里
5,桃園縣,65,桃園市,2182,新埔里
5,桃園縣,65,桃園市,2183,中山里
5,桃園縣,65,桃園市,2184,慈文里
5,桃園縣,65,桃園市,2185,西湖里
5,桃園縣,65,桃園市,2186,南門里
5,桃園縣,65,桃園市,2187,南華里
5,桃園縣,65,桃園市,2188,玉山里
5,桃園縣,65,桃園市,2189,中成里
5,桃園縣,65,桃園市,2190,中正里
5,桃園縣,65,桃園市,2191,北門里
5,桃園縣,65,桃園市,2192,雲林里
5,桃園縣,65,桃園市,2193,福林里
5,桃園縣,65,桃園市,2194,光興里
5,桃園縣,65,桃園市,2195,龍山里
5,桃園縣,65,桃園市,2196,龍岡里
5,桃園縣,65,桃園市,2197,成功里
5,桃園縣,65,桃園市,2198,青溪里
5,桃園縣,65,桃園市,2199,朝陽里
5,桃園縣,65,桃園市,2200,中興里
5,桃園縣,65,桃園市,2201,豐林里
5,桃園縣,65,桃園市,2202,建國里
5,桃園縣,65,桃園市,2203,大豐里
5,桃園縣,65,桃園市,2204,福安里
5,桃園縣,65,桃園市,2205,三民里
5,桃園縣,65,桃園市,2206,大興里
5,桃園縣,65,桃園市,2207,春日里
5,桃園縣,65,桃園市,2208,信光里
5,桃園縣,65,桃園市,2209,中寧里
5,桃園縣,65,桃園市,2210,同安里
5,桃園縣,65,桃園市,2211,莊敬里
5,桃園縣,65,桃園市,2212,文中里
5,桃園縣,65,桃園市,2213,泰山里
5,桃園縣,65,桃園市,2214,中路里
5,桃園縣,65,桃園市,2215,中德里
5,桃園縣,65,桃園市,2216,龍祥里
5,桃園縣,65,桃園市,2217,大有里
5,桃園縣,65,桃園市,2218,寶山里
5,桃園縣,65,桃園市,2219,龍鳳里
5,桃園縣,65,桃園市,2220,龍安里
5,桃園縣,65,桃園市,2221,自強里
5,桃園縣,65,桃園市,2222,中信里
5,桃園縣,65,桃園市,2223,長德里
5,桃園縣,65,桃園市,2224,中平里
5,桃園縣,65,桃園市,2225,中原里
5,桃園縣,65,桃園市,2226,中泰里
5,桃園縣,65,桃園市,2227,南埔里
5,桃園縣,65,桃園市,2228,寶慶里
5,桃園縣,65,桃園市,2229,北埔里
5,桃園縣,65,桃園市,2230,中聖里
5,桃園縣,65,桃園市,2231,龍壽里
5,桃園縣,65,桃園市,2232,同德里
5,桃園縣,65,桃園市,2233,明德里
5,桃園縣,65,桃園市,2234,寶安里
5,桃園縣,65,桃園市,2235,瑞慶里
5,桃園縣,65,桃園市,2236,三元里
5,桃園縣,66,中壢市,2237,龍平里
5,桃園縣,66,中壢市,2238,龍昌里
5,桃園縣,66,中壢市,2239,仁德里
5,桃園縣,66,中壢市,2240,永興里
5,桃園縣,66,中壢市,2241,內壢里
5,桃園縣,66,中壢市,2242,成功里
5,桃園縣,66,中壢市,2243,光明里
5,桃園縣,66,中壢市,2244,自立里
5,桃園縣,66,中壢市,2245,自強里
5,桃園縣,66,中壢市,2246,中堅里
5,桃園縣,66,中壢市,2247,龍興里
5,桃園縣,66,中壢市,2248,仁美里
5,桃園縣,66,中壢市,2249,仁愛里
5,桃園縣,66,中壢市,2250,新街里
5,桃園縣,66,中壢市,2251,中央里
5,桃園縣,66,中壢市,2252,普仁里
5,桃園縣,66,中壢市,2253,普義里
5,桃園縣,66,中壢市,2254,忠義里
5,桃園縣,66,中壢市,2255,中正里
5,桃園縣,66,中壢市,2256,興仁里
5,桃園縣,66,中壢市,2257,東興里
5,桃園縣,66,中壢市,2258,洽溪里
5,桃園縣,66,中壢市,2259,篤行里
5,桃園縣,66,中壢市,2260,新明里
5,桃園縣,66,中壢市,2261,新興里
5,桃園縣,66,中壢市,2262,中原里
5,桃園縣,66,中壢市,2263,內定里
5,桃園縣,66,中壢市,2264,中壢里
5,桃園縣,66,中壢市,2265,龍岡里
5,桃園縣,66,中壢市,2266,仁祥里
5,桃園縣,66,中壢市,2267,水尾里
5,桃園縣,66,中壢市,2268,青埔里
5,桃園縣,66,中壢市,2269,復興里
5,桃園縣,66,中壢市,2270,文化里
5,桃園縣,66,中壢市,2271,興國里
5,桃園縣,66,中壢市,2272,忠福里
5,桃園縣,66,中壢市,2273,信義里
5,桃園縣,66,中壢市,2274,石頭里
5,桃園縣,66,中壢市,2275,龍東里
5,桃園縣,66,中壢市,2276,中建里
5,桃園縣,66,中壢市,2277,興南里
5,桃園縣,66,中壢市,2278,後寮里
5,桃園縣,66,中壢市,2279,過嶺里
5,桃園縣,66,中壢市,2280,五權里
5,桃園縣,66,中壢市,2281,舊明里
5,桃園縣,66,中壢市,2282,芝芭里
5,桃園縣,66,中壢市,2283,月眉里
5,桃園縣,66,中壢市,2284,三民里
5,桃園縣,66,中壢市,2285,山東里
5,桃園縣,66,中壢市,2286,中榮里
5,桃園縣,66,中壢市,2287,內厝里
5,桃園縣,66,中壢市,2288,振興里
5,桃園縣,66,中壢市,2289,普慶里
5,桃園縣,66,中壢市,2290,興和里
5,桃園縣,66,中壢市,2291,永光里
5,桃園縣,66,中壢市,2292,復華里
5,桃園縣,66,中壢市,2293,忠孝里
5,桃園縣,66,中壢市,2294,福德里
5,桃園縣,66,中壢市,2295,和平里
5,桃園縣,66,中壢市,2296,普忠里
5,桃園縣,66,中壢市,2297,普強里
5,桃園縣,66,中壢市,2298,明德里
5,桃園縣,66,中壢市,2299,至善里
5,桃園縣,66,中壢市,2300,五福里
5,桃園縣,66,中壢市,2301,龍德里
5,桃園縣,66,中壢市,2302,正義里
5,桃園縣,66,中壢市,2303,龍安里
5,桃園縣,66,中壢市,2304,中山里
5,桃園縣,66,中壢市,2305,德義里
5,桃園縣,66,中壢市,2306,仁義里
5,桃園縣,66,中壢市,2307,華勛里
5,桃園縣,66,中壢市,2308,仁福里
5,桃園縣,66,中壢市,2309,幸福里
5,桃園縣,66,中壢市,2310,永福里
5,桃園縣,66,中壢市,2311,仁和里
5,桃園縣,66,中壢市,2312,華愛里
5,桃園縣,66,中壢市,2313,莊敬里
5,桃園縣,66,中壢市,2314,自治里
5,桃園縣,66,中壢市,2315,健行里
5,桃園縣,66,中壢市,2316,興平里
5,桃園縣,66,中壢市,2317,中興里
5,桃園縣,67,大溪鎮,2318,興和里
5,桃園縣,67,大溪鎮,2319,福仁里
5,桃園縣,67,大溪鎮,2320,一心里
5,桃園縣,67,大溪鎮,2321,一德里
5,桃園縣,67,大溪鎮,2322,月眉里
5,桃園縣,67,大溪鎮,2323,永福里
5,桃園縣,67,大溪鎮,2324,美華里
5,桃園縣,67,大溪鎮,2325,福安里
5,桃園縣,67,大溪鎮,2326,復興里
5,桃園縣,67,大溪鎮,2327,新峰里
5,桃園縣,67,大溪鎮,2328,康安里
5,桃園縣,67,大溪鎮,2329,義和里
5,桃園縣,67,大溪鎮,2330,瑞興里
5,桃園縣,67,大溪鎮,2331,中新里
5,桃園縣,67,大溪鎮,2332,仁義里
5,桃園縣,67,大溪鎮,2333,僑愛里
5,桃園縣,67,大溪鎮,2334,仁善里
5,桃園縣,67,大溪鎮,2335,仁愛里
5,桃園縣,67,大溪鎮,2336,仁武里
5,桃園縣,67,大溪鎮,2337,員林里
5,桃園縣,67,大溪鎮,2338,南興里
5,桃園縣,67,大溪鎮,2339,瑞源里
5,桃園縣,67,大溪鎮,2340,光明里
5,桃園縣,67,大溪鎮,2341,三元里
5,桃園縣,67,大溪鎮,2342,田心里
5,桃園縣,67,大溪鎮,2343,仁文里
5,桃園縣,67,大溪鎮,2344,仁和里
5,桃園縣,68,楊梅鎮,2345,楊梅里
5,桃園縣,68,楊梅鎮,2346,楊江里
