Num,?【省（直辖市）】,Num,? 【市、自治州、地区州】,Num,?【县、区、自治县】
22,云南省,240,楚雄彝族自治州,1830,永仁县
22,云南省,240,楚雄彝族自治州,1831,双柏县
22,云南省,241,临沧市,1832,耿马傣族佤族自治县
22,云南省,241,临沧市,1833,云县
22,云南省,241,临沧市,1834,凤庆县
22,云南省,241,临沧市,1835,沧源佤族自治县
22,云南省,241,临沧市,1836,永德县
22,云南省,241,临沧市,1837,双江拉祜族佤族布朗族傣族自治县
22,云南省,241,临沧市,1838,镇康县
22,云南省,241,临沧市,1839,临翔区
22,云南省,242,红河哈尼族彝族自治州,1840,蒙自县
22,云南省,242,红河哈尼族彝族自治州,1841,弥勒县
22,云南省,242,红河哈尼族彝族自治州,1842,开远市
22,云南省,242,红河哈尼族彝族自治州,1843,泸西县
22,云南省,242,红河哈尼族彝族自治州,1844,个旧市
22,云南省,242,红河哈尼族彝族自治州,1845,建水县
22,云南省,242,红河哈尼族彝族自治州,1846,石屏县
22,云南省,242,红河哈尼族彝族自治州,1847,元阳县
22,云南省,242,红河哈尼族彝族自治州,1848,河口瑶族自治县
22,云南省,242,红河哈尼族彝族自治州,1849,红河县
22,云南省,242,红河哈尼族彝族自治州,1850,金平苗族瑶族傣族自治县
22,云南省,242,红河哈尼族彝族自治州,1851,绿春县
22,云南省,242,红河哈尼族彝族自治州,1852,屏边苗族自治县
22,云南省,243,保山市,1853,腾冲县
22,云南省,243,保山市,1854,昌宁县
22,云南省,243,保山市,1855,施甸县
22,云南省,243,保山市,1856,龙陵县
22,云南省,243,保山市,1857,隆阳区
22,云南省,244,思茅市,1858,普洱哈尼族彝族自治县
22,云南省,244,思茅市,1859,墨江哈尼族自治县
22,云南省,244,思茅市,1860,景东彝族自治县
22,云南省,244,思茅市,1861,澜沧拉祜族自治县
22,云南省,244,思茅市,1862,景谷傣族彝族自治县
22,云南省,244,思茅市,1863,孟连傣族拉祜族佤族自治县
22,云南省,244,思茅市,1864,江城哈尼族彝族自治县
22,云南省,244,思茅市,1865,西盟佤族自治县
22,云南省,244,思茅市,1866,镇沅彝族哈尼族拉祜族自治县
22,云南省,244,思茅市,1867,翠云区
22,云南省,245,红河州,1868,红河州
22,云南省,246,西双版纳傣族自治州,1869,西双版纳傣族自治州
22,云南省,247,德宏傣族景颇族自治州,1870,瑞丽市
22,云南省,247,德宏傣族景颇族自治州,1871,潞西市
22,云南省,247,德宏傣族景颇族自治州,1872,盈江县
22,云南省,247,德宏傣族景颇族自治州,1873,陇川县
22,云南省,247,德宏傣族景颇族自治州,1874,梁河县
22,云南省,248,文山壮族苗族自治州,1875,文山县
22,云南省,248,文山壮族苗族自治州,1876,广南县
22,云南省,248,文山壮族苗族自治州,1877,麻栗坡县
22,云南省,248,文山壮族苗族自治州,1878,富宁县
22,云南省,248,文山壮族苗族自治州,1879,砚山县
22,云南省,248,文山壮族苗族自治州,1880,马关县
22,云南省,248,文山壮族苗族自治州,1881,丘北县
22,云南省,248,文山壮族苗族自治州,1882,西畴县
22,云南省,249,西双版纳州,1883,西双版纳州
22,云南省,250,迪庆藏族自治州,1884,香格里拉县
22,云南省,250,迪庆藏族自治州,1885,德钦县
22,云南省,250,迪庆藏族自治州,1886,维西傈僳族自治县
22,云南省,251,怒江傈僳族自治州,1887,兰坪白族普米族自治县
22,云南省,251,怒江傈僳族自治州,1888,贡山独龙族怒族自治县
22,云南省,251,怒江傈僳族自治州,1889,泸水县
22,云南省,251,怒江傈僳族自治州,1890,福贡县
22,云南省,252,迪庆州,1891,迪庆州
22,云南省,253,文山州,1892,文山州
22,云南省,254,楚雄州,1893,楚雄州
22,云南省,255,怒江州,1894,怒江州
22,云南省,256,大理州,1895,大理州
22,云南省,257,德宏州,1896,德宏州
23,浙江省,258,杭州市,1897,萧山区
23,浙江省,258,杭州市,1898,西湖区
23,浙江省,258,杭州市,1899,余杭区
23,浙江省,258,杭州市,1900,拱墅区
23,浙江省,258,杭州市,1901,江干区
23,浙江省,258,杭州市,1902,下城区
23,浙江省,258,杭州市,1903,余杭镇
23,浙江省,258,杭州市,1904,临安市
23,浙江省,258,杭州市,1905,滨江区
23,浙江省,258,杭州市,1906,富阳市
23,浙江省,258,杭州市,1907,桐庐县
23,浙江省,258,杭州市,1908,上城区
23,浙江省,258,杭州市,1909,淳安县
23,浙江省,258,杭州市,1910,建德市
23,浙江省,259,温州市,1911,鹿城区
23,浙江省,259,温州市,1912,瓯海区
23,浙江省,260,宁波市,1913,鄞州区
23,浙江省,260,宁波市,1914,慈溪市
23,浙江省,260,宁波市,1915,象山县
23,浙江省,260,宁波市,1916,海曙区
23,浙江省,260,宁波市,1917,宁海县
23,浙江省,260,宁波市,1918,余姚市
23,浙江省,260,宁波市,1919,镇海区
23,浙江省,260,宁波市,1920,奉化市
23,浙江省,260,宁波市,1921,江东区
23,浙江省,260,宁波市,1922,江北区
23,浙江省,261,台州市,1923,椒江区
23,浙江省,262,金华市,1924,义乌市
23,浙江省,262,金华市,1925,婺城区
23,浙江省,262,金华市,1926,永康市
23,浙江省,262,金华市,1927,东阳市
23,浙江省,262,金华市,1928,兰溪市
23,浙江省,262,金华市,1929,武义县
23,浙江省,262,金华市,1930,浦江县
23,浙江省,262,金华市,1931,磐安县
23,浙江省,262,金华市,1932,金东区
23,浙江省,263,绍兴市,1933,诸暨市
23,浙江省,263,绍兴市,1934,绍兴县
23,浙江省,263,绍兴市,1935,上虞市
23,浙江省,263,绍兴市,1936,越城区
23,浙江省,263,绍兴市,1937,嵊州市
23,浙江省,263,绍兴市,1938,新昌县
23,浙江省,264,嘉兴市,1939,海盐县
23,浙江省,264,嘉兴市,1940,海宁市
23,浙江省,264,嘉兴市,1941,桐乡市
23,浙江省,264,嘉兴市,1942,秀洲区
23,浙江省,264,嘉兴市,1943,嘉善县
23,浙江省,264,嘉兴市,1944,南湖区
23,浙江省,264,嘉兴市,1945,平湖市
23,浙江省,264,嘉兴市,1946,秀城区
23,浙江省,265,湖州市,1947,长兴县
23,浙江省,265,湖州市,1948,德清县
23,浙江省,265,湖州市,1949,安吉县
23,浙江省,266,丽水市,1950,青田县
23,浙江省,266,丽水市,1951,莲都区
23,浙江省,266,丽水市,1952,缙云县
23,浙江省,266,丽水市,1953,龙泉市
23,浙江省,266,丽水市,1954,庆元县
23,浙江省,266,丽水市,1955,遂昌县
23,浙江省,266,丽水市,1956,云和县
23,浙江省,266,丽水市,1957,松阳县
23,浙江省,267,衢州市,1958,江山市
23,浙江省,267,衢州市,1959,柯城区
23,浙江省,267,衢州市,1960,龙游县
23,浙江省,267,衢州市,1961,开化县
23,浙江省,267,衢州市,1962,常山县
23,浙江省,267,衢州市,1963,衢江区
23,浙江省,268,舟山市,1964,普陀区
23,浙江省,268,舟山市,1965,定海区
23,浙江省,268,舟山市,1966,岱山县
23,浙江省,268,舟山市,1967,嵊泗县
24,新疆,269,乌鲁木齐市,1968,新市区
24,新疆,269,乌鲁木齐市,1969,头屯河区
24,新疆,269,乌鲁木齐市,1970,乌鲁木齐县
24,新疆,269,乌鲁木齐市,1971,天山区
24,新疆,269,乌鲁木齐市,1972,水磨沟区
24,新疆,269,乌鲁木齐市,1973,沙依巴克区
24,新疆,269,乌鲁木齐市,1974,东山区
24,新疆,270,石河子市,1975,石河子市
24,新疆,271,伊犁哈萨克自治州,1976,伊宁市
24,新疆,271,伊犁哈萨克自治州,1977,奎屯市
24,新疆,271,伊犁哈萨克自治州,1978,霍城县
24,新疆,271,伊犁哈萨克自治州,1979,新源县
24,新疆,271,伊犁哈萨克自治州,1980,昭苏县
24,新疆,271,伊犁哈萨克自治州,1981,察布查尔锡伯自治县
24,新疆,271,伊犁哈萨克自治州,1982,伊宁县
24,新疆,271,伊犁哈萨克自治州,1983,巩留县
24,新疆,271,伊犁哈萨克自治州,1984,尼勒克县
24,新疆,271,伊犁哈萨克自治州,1985,特克斯县
24,新疆,272,哈密地区,1986,哈密市
24,新疆,272,哈密地区,1987,巴里坤哈萨克自治县
24,新疆,272,哈密地区,1988,伊吾县
24,新疆,273,巴音郭楞蒙古自治州,1989,焉耆回族自治县
24,新疆,273,巴音郭楞蒙古自治州,1990,和静县
24,新疆,273,巴音郭楞蒙古自治州,1991,博湖县
24,新疆,273,巴音郭楞蒙古自治州,1992,和硕县
24,新疆,273,巴音郭楞蒙古自治州,1993,尉犁县
24,新疆,273,巴音郭楞蒙古自治州,1994,轮台县
24,新疆,273,巴音郭楞蒙古自治州,1995,若羌县
24,新疆,273,巴音郭楞蒙古自治州,1996,且末县
24,新疆,274,昌吉回族自治州,1997,昌吉回族自治州
24,新疆,275,阿勒泰地区,1998,阿勒泰地区
24,新疆,276,喀什地区,1999,喀什市
24,新疆,276,喀什地区,2000,叶城县
24,新疆,276,喀什地区,2001,巴楚县
24,新疆,276,喀什地区,2002,莎车县
24,新疆,276,喀什地区,2003,泽普县
24,新疆,276,喀什地区,2004,疏勒县
24,新疆,276,喀什地区,2005,塔什库尔干塔吉克自治县
24,新疆,276,喀什地区,2006,疏附县
24,新疆,276,喀什地区,2007,麦盖提县
24,新疆,276,喀什地区,2008,岳普湖县
24,新疆,276,喀什地区,2009,伽师县
24,新疆,276,喀什地区,2010,英吉沙县
24,新疆,277,塔城地区,2011,塔城市
24,新疆,278,阿克苏地区,2012,阿克苏市
24,新疆,278,阿克苏地区,2013,库车县
24,新疆,278,阿克苏地区,2014,沙雅县
24,新疆,278,阿克苏地区,2015,阿瓦提县
24,新疆,278,阿克苏地区,2016,温宿县
24,新疆,278,阿克苏地区,2017,拜城县
24,新疆,278,阿克苏地区,2018,新和县
24,新疆,278,阿克苏地区,2019,乌什县
24,新疆,278,阿克苏地区,2020,柯坪县
24,新疆,279,克拉玛依市,2021,克拉玛依区
24,新疆,279,克拉玛依市,2022,独山子区
24,新疆,280,吐鲁番地区,2023,鄯善县
24,新疆,280,吐鲁番地区,2024,吐鲁番市
24,新疆,280,吐鲁番地区,2025,托克逊县
24,新疆,281,和田地区,2026,和田市
24,新疆,281,和田地区,2027,和田县
24,新疆,281,和田地区,2028,于田县
24,新疆,281,和田地区,2029,墨玉县
24,新疆,281,和田地区,2030,策勒县
24,新疆,281,和田地区,2031,民丰县
24,新疆,281,和田地区,2032,皮山县
24,新疆,281,和田地区,2033,洛浦县
24,新疆,282,博尔塔拉蒙古自治州,2034,博乐市
24,新疆,282,博尔塔拉蒙古自治州,2035,精河县
24,新疆,282,博尔塔拉蒙古自治州,2036,温泉县
24,新疆,283,五家渠市,2037,五家渠市
24,新疆,284,阿拉尔市,2038,阿拉尔市
24,新疆,285,克孜勒苏柯尔克孜自治州,2039,阿图什市
24,新疆,285,克孜勒苏柯尔克孜自治州,2040,乌恰县
24,新疆,285,克孜勒苏柯尔克孜自治州,2041,阿克陶县
24,新疆,285,克孜勒苏柯尔克孜自治州,2042,阿合奇县
24,新疆,286,图木舒克市,2043,图木舒克市
25,香港地区,287,香港地区,2044,中西区
25,香港地区,287,香港地区,2045,东区
25,香港地区,287,香港地区,2046,九龙城区
25,香港地区,287,香港地区,2047,观塘区
25,香港地区,287,香港地区,2048,南区
25,香港地区,287,香港地区,2049,深水埗区
25,香港地区,287,香港地区,2050,黄大仙区
25,香港地区,287,香港地区,2051,湾仔区
25,香港地区,287,香港地区,2052,油尖旺区
25,香港地区,287,香港地区,2053,离岛区
25,香港地区,287,香港地区,2054,葵青区
25,香港地区,287,香港地区,2055,北区
25,香港地区,287,香港地区,2056,西贡区
25,香港地区,287,香港地区,2057,沙田区
25,香港地区,287,香港地区,2058,屯门区
25,香港地区,287,香港地区,2059,大埔区
25,香港地区,287,香港地区,2060,荃湾区
25,香港地区,287,香港地区,2061,元朗区
26,台湾省,288,台 北 市,2062,中正区
26,台湾省,288,台 北 市,2063,大同区
26,台湾省,288,台 北 市,2064,中山区
26,台湾省,288,台 北 市,2065,松山区
26,台湾省,288,台 北 市,2066,大安区
26,台湾省,288,台 北 市,2067,万华区
26,台湾省,288,台 北 市,2068,信义区
26,台湾省,288,台 北 市,2069,士林区
26,台湾省,288,台 北 市,2070,北投区
26,台湾省,288,台 北 市,2071,内湖区
26,台湾省,288,台 北 市,2072,南港区
26,台湾省,288,台 北 市,2073,文山区
26,台湾省,289,高 雄 市,2074,新兴区
26,台湾省,289,高 雄 市,2075,前金区
26,台湾省,289,高 雄 市,2076,芩雅区
26,台湾省,289,高 雄 市,2077,盐埕区
26,台湾省,289,高 雄 市,2078,鼓山区
26,台湾省,289,高 雄 市,2079,旗津区
26,台湾省,289,高 雄 市,2080,前镇区
26,台湾省,289,高 雄 市,2081,三民区
26,台湾省,289,高 雄 市,2082,左营区
26,台湾省,289,高 雄 市,2083,楠梓区
26,台湾省,289,高 雄 市,2084,小港区
26,台湾省,290,基 隆 市,2085,仁爱区
26,台湾省,290,基 隆 市,2086,信义区
26,台湾省,290,基 隆 市,2087,中正区
26,台湾省,290,基 隆 市,2088,中山区
26,台湾省,290,基 隆 市,2089,安乐区
26,台湾省,290,基 隆 市,2090,暖暖区
26,台湾省,290,基 隆 市,2091,七堵区
26,台湾省,291,台 中 市,2092,中　区
26,台湾省,291,台 中 市,2093,东　区
26,台湾省,291,台 中 市,2094,南　区
26,台湾省,291,台 中 市,2095,西　区
26,台湾省,291,台 中 市,2096,北　区
26,台湾省,291,台 中 市,2097,北屯区
26,台湾省,291,台 中 市,2098,西屯区
26,台湾省,291,台 中 市,2099,南屯区
26,台湾省,292,台 南 市,2100,中西区
26,台湾省,292,台 南 市,2101,东　区
26,台湾省,292,台 南 市,2102,南　区
26,台湾省,292,台 南 市,2103,北　区
26,台湾省,292,台 南 市,2104,安平区
26,台湾省,292,台 南 市,2105,安南区
26,台湾省,293,新 竹 市,2106,东　区
26,台湾省,293,新 竹 市,2107,北　区
26,台湾省,293,新 竹 市,2108,香山区
26,台湾省,294,嘉 义 市,2109,东　区
26,台湾省,294,嘉 义 市,2110,西　区
26,台湾省,295,板桥市,2111,台北县
26,台湾省,296,宜兰市,2112,宜兰县
26,台湾省,297,竹北市,2113,新竹县
26,台湾省,298,桃园市,2114,桃园县
26,台湾省,299,苗栗市,2115,苗栗县
26,台湾省,300,丰原市,2116,台中县
26,台湾省,301,彰化市,2117,彰化县
26,台湾省,302,南投市,2118,南投县
26,台湾省,303,太保市,2119,嘉义县
26,台湾省,304,斗六市,2120,云林县
26,台湾省,305,新营市,2121,台南县
26,台湾省,306,凤山市,2122,高雄县
26,台湾省,307,屏东市,2123,屏东县
26,台湾省,308,台东市,2124,台东县
26,台湾省,309,花莲市,2125,花莲县
26,台湾省,310,马公市,2126,澎湖县
27,澳门特别行政区,311,澳门特别行政区,2127,澳门特别行政区
28,福建省,312,福州市,2128,仓山区
28,福建省,312,福州市,2129,晋安区
28,福建省,312,福州市,2130,福清市
28,福建省,312,福州市,2131,连江县
28,福建省,312,福州市,2132,长乐市
28,福建省,312,福州市,2133,台江区
28,福建省,312,福州市,2134,马尾区
28,福建省,312,福州市,2135,闽侯县
28,福建省,312,福州市,2136,罗源县
28,福建省,312,福州市,2137,平潭县
28,福建省,312,福州市,2138,闽清县
28,福建省,312,福州市,2139,永泰县
28,福建省,312,福州市,2140,鼓楼区
28,福建省,313,厦门市,2141,思明区
28,福建省,313,厦门市,2142,湖里区
28,福建省,313,厦门市,2143,集美区
28,福建省,313,厦门市,2144,翔安区
28,福建省,313,厦门市,2145,海沧区
28,福建省,313,厦门市,2146,同安区
28,福建省,314,泉州市,2147,南安市
28,福建省,314,泉州市,2148,晋江市
28,福建省,314,泉州市,2149,丰泽区
28,福建省,314,泉州市,2150,石狮市
28,福建省,314,泉州市,2151,惠安县
28,福建省,314,泉州市,2152,安溪县
28,福建省,314,泉州市,2153,鲤城区
28,福建省,314,泉州市,2154,洛江区
28,福建省,314,泉州市,2155,泉港区
28,福建省,314,泉州市,2156,永春县
28,福建省,314,泉州市,2157,金门县
28,福建省,314,泉州市,2158,德化县
28,福建省,315,漳州市,2159,龙海市
28,福建省,315,漳州市,2160,芗城区
28,福建省,315,漳州市,2161,云霄县
28,福建省,315,漳州市,2162,诏安县
28,福建省,315,漳州市,2163,漳浦县
28,福建省,315,漳州市,2164,平和县
28,福建省,315,漳州市,2165,东山县
28,福建省,315,漳州市,2166,长泰县
28,福建省,315,漳州市,2167,南靖县
28,福建省,315,漳州市,2168,华安县
28,福建省,315,漳州市,2169,龙文区
28,福建省,316,莆田市,2170,仙游县
28,福建省,316,莆田市,2171,荔城区
28,福建省,316,莆田市,2172,莆田县
28,福建省,316,莆田市,2173,涵江区
28,福建省,316,莆田市,2174,秀屿区
28,福建省,316,莆田市,2175,城厢区
28,福建省,317,宁德市,2176,福鼎市
28,福建省,317,宁德市,2177,蕉城区
28,福建省,317,宁德市,2178,福安市
28,福建省,317,宁德市,2179,霞浦县
28,福建省,317,宁德市,2180,古田县
28,福建省,317,宁德市,2181,寿宁县
28,福建省,317,宁德市,2182,周宁县
28,福建省,317,宁德市,2183,屏南县
28,福建省,317,宁德市,2184,柘荣县
28,福建省,318,南平市,2185,武夷山市
28,福建省,318,南平市,2186,建瓯市
28,福建省,318,南平市,2187,浦城县
28,福建省,318,南平市,2188,建阳市
28,福建省,318,南平市,2189,邵武市
28,福建省,318,南平市,2190,顺昌县
28,福建省,318,南平市,2191,政和县
28,福建省,318,南平市,2192,光泽县
28,福建省,318,南平市,2193,松溪县
28,福建省,318,南平市,2194,延平区
28,福建省,319,三明市,2195,永安市
28,福建省,319,三明市,2196,尤溪县
28,福建省,319,三明市,2197,梅列区
28,福建省,319,三明市,2198,大田县
28,福建省,319,三明市,2199,明溪县
28,福建省,319,三明市,2200,沙县
28,福建省,319,三明市,2201,宁化县
28,福建省,319,三明市,2202,三元区
28,福建省,319,三明市,2203,清流县
28,福建省,319,三明市,2204,泰宁县
28,福建省,319,三明市,2205,将乐县
28,福建省,319,三明市,2206,建宁县
28,福建省,320,龙岩市,2207,新罗区
28,福建省,320,龙岩市,2208,永定县
28,福建省,320,龙岩市,2209,上杭县
28,福建省,320,龙岩市,2210,长汀县
28,福建省,320,龙岩市,2211,连城县
28,福建省,320,龙岩市,2212,漳平市
28,福建省,320,龙岩市,2213,武平县
29,贵州省,321,贵阳市,2214,云岩区
29,贵州省,321,贵阳市,2215,花溪区
29,贵州省,321,贵阳市,2216,南明区
29,贵州省,321,贵阳市,2217,乌当区
29,贵州省,321,贵阳市,2218,白云区
29,贵州省,321,贵阳市,2219,开阳县
29,贵州省,321,贵阳市,2220,小河区
29,贵州省,321,贵阳市,2221,清镇市
29,贵州省,321,贵阳市,2222,修文县
29,贵州省,321,贵阳市,2223,息烽县
29,贵州省,322,遵义市,2224,遵义县
29,贵州省,322,遵义市,2225,桐梓县
29,贵州省,322,遵义市,2226,习水县
29,贵州省,322,遵义市,2227,绥阳县
29,贵州省,322,遵义市,2228,仁怀市
29,贵州省,322,遵义市,2229,赤水市
29,贵州省,322,遵义市,2230,湄潭县
29,贵州省,322,遵义市,2231,正安县
29,贵州省,322,遵义市,2232,余庆县
29,贵州省,322,遵义市,2233,凤冈县
29,贵州省,322,遵义市,2234,务川仡佬族苗族自治县
29,贵州省,322,遵义市,2235,道真仡佬族苗族自治县
29,贵州省,322,遵义市,2236,红花岗区
29,贵州省,323,黔东南苗族侗族自治州,2237,凯里市
29,贵州省,323,黔东南苗族侗族自治州,2238,天柱县
29,贵州省,323,黔东南苗族侗族自治州,2239,黎平县
29,贵州省,323,黔东南苗族侗族自治州,2240,榕江县
29,贵州省,323,黔东南苗族侗族自治州,2241,黄平县
29,贵州省,323,黔东南苗族侗族自治州,2242,锦屏县
29,贵州省,323,黔东南苗族侗族自治州,2243,镇远县
29,贵州省,323,黔东南苗族侗族自治州,2244,岑巩县
29,贵州省,323,黔东南苗族侗族自治州,2245,从江县
29,贵州省,323,黔东南苗族侗族自治州,2246,台江县
29,贵州省,323,黔东南苗族侗族自治州,2247,三穗县
29,贵州省,323,黔东南苗族侗族自治州,2248,麻江县
29,贵州省,323,黔东南苗族侗族自治州,2249,剑河县
29,贵州省,323,黔东南苗族侗族自治州,2250,雷山县
29,贵州省,323,黔东南苗族侗族自治州,2251,施秉县
29,贵州省,323,黔东南苗族侗族自治州,2252,丹寨县
29,贵州省,324,安顺市,2253,关岭布依族苗族自治县
29,贵州省,324,安顺市,2254,镇宁布依族苗族自治县
29,贵州省,324,安顺市,2255,平坝县
29,贵州省,324,安顺市,2256,普定县
29,贵州省,324,安顺市,2257,紫云苗族布依族自治县
29,贵州省,324,安顺市,2258,西秀区
29,贵州省,325,黔南布依族苗族自治州,2259,都匀市
29,贵州省,325,黔南布依族苗族自治州,2260,罗甸县
29,贵州省,325,黔南布依族苗族自治州,2261,龙里县
29,贵州省,325,黔南布依族苗族自治州,2262,瓮安县
29,贵州省,325,黔南布依族苗族自治州,2263,惠水县
29,贵州省,325,黔南布依族苗族自治州,2264,独山县
29,贵州省,325,黔南布依族苗族自治州,2265,平塘县
29,贵州省,325,黔南布依族苗族自治州,2266,福泉市
29,贵州省,325,黔南布依族苗族自治州,2267,贵定县
29,贵州省,325,黔南布依族苗族自治州,2268,三都水族自治县
29,贵州省,325,黔南布依族苗族自治州,2269,荔波县
29,贵州省,325,黔南布依族苗族自治州,2270,长顺县
29,贵州省,326,毕节地区,2271,毕节市
29,贵州省,326,毕节地区,2272,大方县
29,贵州省,326,毕节地区,2273,金沙县
29,贵州省,326,毕节地区,2274,黔西县
29,贵州省,326,毕节地区,2275,织金县
29,贵州省,326,毕节地区,2276,纳雍县
29,贵州省,326,毕节地区,2277,赫章县
29,贵州省,326,毕节地区,2278,威宁彝族回族苗族自治县
29,贵州省,326,毕节地区,2279,毕节县
29,贵州省,327,六盘水市,2280,盘县
29,贵州省,327,六盘水市,2281,钟山区
29,贵州省,327,六盘水市,2282,六枝特区
29,贵州省,327,六盘水市,2283,水城县
29,贵州省,328,铜仁地区,2284,铜仁市
29,贵州省,328,铜仁地区,2285,思南县
29,贵州省,328,铜仁地区,2286,松桃苗族自治县
29,贵州省,328,铜仁地区,2287,德江县
29,贵州省,328,铜仁地区,2288,江口县
29,贵州省,328,铜仁地区,2289,石阡县
29,贵州省,328,铜仁地区,2290,印江土家族苗族自治县
29,贵州省,328,铜仁地区,2291,玉屏侗族自治县
29,贵州省,328,铜仁地区,2292,沿河土家族自治县
29,贵州省,328,铜仁地区,2293,万山特区
29,贵州省,329,黔西南布依族苗族自治州,2294,兴义市
29,贵州省,329,黔西南布依族苗族自治州,2295,安龙县
29,贵州省,329,黔西南布依族苗族自治州,2296,贞丰县
29,贵州省,329,黔西南布依族苗族自治州,2297,望谟县
29,贵州省,329,黔西南布依族苗族自治州,2298,册亨县
29,贵州省,329,黔西南布依族苗族自治州,2299,兴仁县
29,贵州省,329,黔西南布依族苗族自治州,2300,晴隆县
29,贵州省,329,黔西南布依族苗族自治州,2301,普安县
30,河北省,330,石家庄市,2302,鹿泉市
30,河北省,330,石家庄市,2303,晋州市
30,河北省,330,石家庄市,2304,裕华区
30,河北省,330,石家庄市,2305,辛集市
30,河北省,330,石家庄市,2306,藁城市
30,河北省,330,石家庄市,2307,无极县
30,河北省,330,石家庄市,2308,赵县
30,河北省,330,石家庄市,2309,正定县
30,河北省,330,石家庄市,2310,平山县
30,河北省,330,石家庄市,2311,桥西区
30,河北省,330,石家庄市,2312,新乐市
30,河北省,330,石家庄市,2313,深泽县
30,河北省,330,石家庄市,2314,桥东区
30,河北省,330,石家庄市,2315,元氏县
30,河北省,330,石家庄市,2316,灵寿县
30,河北省,330,石家庄市,2317,栾城县
30,河北省,330,石家庄市,2318,井陉县
30,河北省,330,石家庄市,2319,行唐县
30,河北省,330,石家庄市,2320,高邑县
30,河北省,330,石家庄市,2321,赞皇县
30,河北省,330,石家庄市,2322,井陉矿区
30,河北省,330,石家庄市,2323,长安区
30,河北省,330,石家庄市,2324,新华区
30,河北省,331,保定市,2325,定州市
30,河北省,331,保定市,2326,徐水县
30,河北省,331,保定市,2327,涿州市
30,河北省,331,保定市,2328,易县
30,河北省,331,保定市,2329,定兴县
30,河北省,331,保定市,2330,高碑店市
30,河北省,331,保定市,2331,清苑县
30,河北省,331,保定市,2332,北市区
30,河北省,331,保定市,2333,唐县
30,河北省,331,保定市,2334,南市区
30,河北省,331,保定市,2335,满城县
30,河北省,331,保定市,2336,涞水县
30,河北省,331,保定市,2337,高阳县
30,河北省,331,保定市,2338,安国市
30,河北省,331,保定市,2339,安新县
30,河北省,331,保定市,2340,雄县
30,河北省,331,保定市,2341,蠡县
30,河北省,331,保定市,2342,曲阳县
30,河北省,331,保定市,2343,涞源县
30,河北省,331,保定市,2344,阜平县
30,河北省,331,保定市,2345,望都县
30,河北省,331,保定市,2346,容城县
30,河北省,331,保定市,2347,完县
30,河北省,331,保定市,2348,博野县
30,河北省,331,保定市,2349,新市区
30,河北省,332,唐山市,2350,路北区
30,河北省,332,唐山市,2351,丰润区
30,河北省,332,唐山市,2352,丰南区
30,河北省,332,唐山市,2353,玉田县
30,河北省,332,唐山市,2354,唐海县
30,河北省,332,唐山市,2355,遵化市
30,河北省,332,唐山市,2356,迁安市
30,河北省,332,唐山市,2357,乐亭县
30,河北省,332,唐山市,2358,古冶区
30,河北省,332,唐山市,2359,滦南县
30,河北省,332,唐山市,2360,路南区
30,河北省,332,唐山市,2361,迁西县
30,河北省,332,唐山市,2362,滦县
30,河北省,332,唐山市,2363,开平区
30,河北省,333,沧州市,2364,黄骅市
30,河北省,333,沧州市,2365,河间市
30,河北省,333,沧州市,2366,泊头市
30,河北省,333,沧州市,2367,任丘市
30,河北省,333,沧州市,2368,沧县
30,河北省,333,沧州市,2369,献县
30,河北省,333,沧州市,2370,南皮县
30,河北省,333,沧州市,2371,东光县
30,河北省,333,沧州市,2372,肃宁县
30,河北省,333,沧州市,2373,青县
30,河北省,333,沧州市,2374,盐山县
30,河北省,333,沧州市,2375,运河区
30,河北省,333,沧州市,2376,吴桥县
30,河北省,333,沧州市,2377,海兴县
30,河北省,333,沧州市,2378,孟村回族自治县
30,河北省,333,沧州市,2379,新华区
30,河北省,334,邯郸市,2380,武安市
30,河北省,334,邯郸市,2381,磁县
30,河北省,334,邯郸市,2382,丛台区
30,河北省,334,邯郸市,2383,涉县
30,河北省,334,邯郸市,2384,永年县
30,河北省,334,邯郸市,2385,邯郸县
30,河北省,334,邯郸市,2386,大名县
30,河北省,334,邯郸市,2387,临漳县
30,河北省,334,邯郸市,2388,魏县
30,河北省,334,邯郸市,2389,复兴区
30,河北省,334,邯郸市,2390,馆陶县
30,河北省,334,邯郸市,2391,成安县
30,河北省,334,邯郸市,2392,肥乡县
30,河北省,334,邯郸市,2393,曲周县
30,河北省,334,邯郸市,2394,邱县
30,河北省,334,邯郸市,2395,鸡泽县
30,河北省,334,邯郸市,2396,广平县
30,河北省,334,邯郸市,2397,邯山区
30,河北省,335,廊坊市,2398,广阳区
30,河北省,335,廊坊市,2399,三河市
30,河北省,335,廊坊市,2400,安次区
30,河北省,335,廊坊市,2401,霸州市
30,河北省,335,廊坊市,2402,固安县
30,河北省,335,廊坊市,2403,香河县
30,河北省,335,廊坊市,2404,文安县
30,河北省,335,廊坊市,2405,大城县
30,河北省,335,廊坊市,2406,永清县
30,河北省,335,廊坊市,2407,大厂回族自治县
30,河北省,336,邢台市,2408,隆尧县
30,河北省,336,邢台市,2409,宁晋县
30,河北省,336,邢台市,2410,桥东区
30,河北省,336,邢台市,2411,邢台县
30,河北省,336,邢台市,2412,沙河市
30,河北省,336,邢台市,2413,桥西区
30,河北省,336,邢台市,2414,柏乡县
30,河北省,336,邢台市,2415,任县
30,河北省,336,邢台市,2416,清河县
30,河北省,336,邢台市,2417,威县
30,河北省,336,邢台市,2418,南宫市
